Day/hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
191,55.42586065,52.84399758,51.21613769,50.77648927,52.18640113,54.08033908,55.88514589,59.79633518,64.53617558,69.72312242,74.31905991,78.45502207,82.15289632,85.01016251,87.05178534,87.89112219,87.1636002,84.57241679,80.74592544,77.20271351,74.77000254,69.96195482,64.5157331,59.75707576
192,56.14287977,53.5299056,51.66441868,50.5968749,50.55938418,50.66055859,51.81667031,56.36008617,61.72571997,67.28188034,72.27392298,76.2297876,79.45148147,81.82744982,83.48608321,84.48334245,84.3141846,82.74367322,79.66795164,76.23037176,74.14529089,69.71181686,64.76665955,60.15645712
193,56.59528064,53.75155566,51.67922241,50.45428166,50.06110078,49.51217888,50.37608167,54.98667181,60.51003444,65.94278355,71.29296933,76.09143177,79.97294668,82.99513776,85.18970491,86.55001804,86.9024653,85.72954682,83.02946327,79.90349141,77.71238725,72.54134041,66.54860096,61.4132948
194,57.67972397,55.03549454,53.45339133,53.04186272,54.39286397,56.32162695,58.19746703,62.25657897,67.35989884,72.97577233,78.37628245,83.24165613,87.67391143,90.76145031,92.51136636,93.2659355,92.90451796,91.15590773,87.90513836,84.18011486,81.3664002,75.24214492,68.51676815,62.99920889
195,58.97020825,56.04904123,53.96063541,53.37824614,54.77029299,56.75294387,58.42790555,62.16837845,67.01572842,72.64144463,77.91467327,82.65364749,87.17646796,90.80246199,92.81450574,93.61887458,93.18724695,91.3725729,87.77436741,83.90818939,80.94551487,74.84429901,67.9997649,62.38393244
196,58.33658832,55.37784532,53.58150126,53.1218002,54.54745072,56.61129521,58.22798252,61.97997748,66.70233454,72.03955193,77.12321254,81.75340956,85.95316737,89.00521626,91.27598835,92.71651789,92.30271657,90.28935192,86.64756615,82.88255204,79.88969881,74.08702856,67.66458262,62.15037469
197,58.32087831,55.63027931,54.00046526,53.61338465,55.07930165,57.1342803,58.85269325,62.64938636,67.35240717,72.57123691,77.30641069,81.59470285,85.78945034,89.0550454,91.28807495,92.43711303,91.7911891,89.45340849,86.04923264,82.62369797,79.95216878,74.47236008,68.38319262,63.19116412
198,59.26870898,56.49197348,54.91282446,54.49434752,55.66001545,57.25599017,58.96510654,62.85417795,68.09349038,73.42497968,78.33987434,82.62236725,86.45748017,89.25235274,90.91809399,92.01103607,91.49983051,89.03656007,85.42733624,81.82103588,79.45930999,74.67652345,69.2581138,64.49505845
199,60.75334024,58.15552015,56.31133737,55.13359068,54.85621058,54.74968885,55.62672353,60.37611718,65.89675671,71.57055436,76.75665926,81.12400265,84.57686948,87.46908879,89.36275332,90.36580461,89.94491187,88.28159867,85.01106611,81.45762155,79.06343237,74.34076296,69.14665457,64.26580357
200,60.34060781,57.39001941,55.16392943,53.51605336,52.65827178,52.00769367,52.53835169,57.09071819,62.83044077,68.60669438,74.27601086,79.33155954,83.43224819,86.44053761,88.76900207,90.14336101,90.31475011,89.11833628,86.15098361,82.94065768,80.55036405,75.22340476,69.17099017,63.97845703
201,59.97479979,57.07836403,55.34908033,54.85860969,56.13069691,58.17085466,59.73669783,63.82226325,69.07537048,74.98317165,80.44400917,85.25451036,89.51845576,92.71739107,94.38143955,95.01991622,94.72225756,92.96817976,89.47375669,85.81714941,82.79964482,76.88905862,70.51864178,64.88971607
202,60.86724295,57.96134126,56.19009901,55.56601489,56.74677544,58.77419365,60.17864,63.39605415,67.9894916,73.16616038,78.31918814,82.99784573,87.4914745,90.81122728,92.8754857,93.65708329,92.97615917,90.67941891,87.18410541,83.89271214,81.40196578,75.47115402,69.40081599,64.14581054
203,60.29186597,57.73183066,56.19656054,55.96290546,57.55536484,59.84217227,61.33262342,64.72501281,69.10932777,74.01973593,78.75813696,83.24253047,87.71803698,91.23585413,93.59541195,94.74761696,94.12903187,91.7987273,88.08641028,84.59005618,81.87449204,76.16321804,70.00302358,64.65945748
204,60.80573843,58.16609913,56.48173942,56.02485403,57.47657713,59.665827,61.17816864,65.03012897,70.04816335,75.59845406,81.08956805,85.55642813,89.68384267,92.85229663,94.56225996,94.91871587,94.39615818,92.3350929,88.77967592,85.32610534,82.40190737,76.61979049,70.37967063,65.16452316
205,61.32345142,58.6554999,56.87816165,56.28721345,57.22311525,58.89252243,60.17630525,64.0573594,69.14081367,74.63298292,79.68737752,84.37938146,88.50011546,91.76531647,93.80617294,94.81035622,94.13514155,91.80457879,88.16195658,84.36959718,81.4682438,76.35957538,70.77739996,65.41783487
206,61.29862687,57.95245395,55.63583055,54.25978641,53.97746672,54.07546059,54.75198288,59.35666445,65.38056519,71.70514667,77.533521,82.29984686,86.17330185,88.85618019,90.58022819,91.5897198,91.21887696,89.26059714,85.77206154,82.36168332,79.39834558,74.55902839,69.45828326,64.65783794
207,60.78070226,57.66386343,55.3267341,53.72110173,53.14793016,52.68917637,53.21146856,57.58369618,63.62253873,69.87703468,76.01382688,81.42545127,85.69464018,88.99642062,91.20706749,92.43208505,92.81002593,91.48255533,88.40942732,85.30339827,82.6668216,77.04066445,70.98933917,65.82733698
208,61.96556421,59.1910567,57.42992232,56.88282034,58.04283123,60.00449339,61.26482643,65.08694322,70.35345562,76.42336606,82.53565683,87.72719007,92.01558349,94.73838305,95.70082142,95.77106554,95.17299495,93.40035964,89.8757241,86.44836698,83.57399349,77.46200137,70.9732885,65.49522029
209,61.58314569,58.75198911,57.12366876,56.66817567,58.03446104,60.25072483,61.36948936,64.92830918,69.74164716,75.33190162,80.83625468,85.78121638,90.11604138,93.53707876,95.54438884,96.00191003,95.53134827,93.36560191,89.82753744,86.61138743,83.7300309,77.61225396,71.02366788,65.67932625
210,61.74452506,58.81867984,56.89713135,56.29286279,57.38797941,59.46340588,60.57968827,64.25183784,69.39094841,75.49677218,81.62031215,87.13872228,91.97913331,95.17365489,96.62063609,97.04419715,96.5363603,94.47412739,91.02853467,87.60381405,84.38734074,78.00035999,71.32941681,65.65266898
211,61.41819607,58.30786372,56.2323161,55.45080688,56.62972022,58.79927108,60.09909308,63.9403145,69.46250152,75.91547733,82.01985765,87.37123676,92.36498356,95.41896809,96.852428,97.16978626,96.74553833,94.66979825,90.97870972,87.83037517,84.25962915,78.31547373,72.38882029,67.08049115
212,63.1864098,60.02164155,58.05992534,57.28605528,58.30897101,60.04572523,61.1111751,64.63791575,69.69524804,75.67721725,81.53726409,86.66932611,91.13069199,94.01339611,95.10219173,94.40726638,92.4419295,88.79842518,84.40404301,81.24806801,77.99680432,72.78081057,67.25535724,62.28409421
213,58.20078135,54.92566216,52.6759934,51.28772752,50.85565611,50.93828295,51.63258154,55.99205259,61.64501689,67.57270705,73.30046667,77.86159951,81.42573464,84.19822061,86.27602992,87.35080749,86.85850357,84.98898355,81.60307938,78.19880734,75.03027705,69.87418784,64.58135142,59.86204073
214,56.27798699,53.41408544,51.3764971,49.8429781,49.23643961,48.83762872,49.2060083,53.42356129,59.30851872,65.46224883,71.52745063,76.74865953,81.12088165,84.51778432,86.99975491,88.52097849,88.74475143,87.0749417,83.96616107,80.79633134,77.88286206,72.10891476,65.7578888,60.49909271
215,56.66770618,54.09086946,52.68404136,52.28961912,53.64381951,56.13519425,57.5698289,61.66390563,66.92290984,72.94460018,79.03699899,84.40290847,89.03305283,92.46961446,94.58111902,95.15555564,93.98278231,91.31227786,87.6608275,84.70028852,81.6257987,75.55121796,69.26646403,63.81330602
216,59.96182824,57.16538077,55.41637165,54.95873366,56.42298981,59.1292203,60.33795612,63.76276353,69.03966919,75.09549827,80.79116433,85.56621907,89.25972484,91.8965192,93.57383068,94.29022621,93.93250433,91.45603333,87.98684505,85.28760454,82.66014798,77.00396768,71.01219113,66.06149194
217,62.58120618,60.07688939,58.56955092,58.3118946,59.88826956,62.26348309,63.34962194,67.01063204,72.0263141,77.90682326,83.44501658,88.30558314,92.94364531,96.15206285,97.88625719,98.43075148,97.78402573,95.81696179,92.28464538,89.18089598,85.77134868,79.66065153,73.3598888,67.95783374
218,63.97131755,61.12726027,59.27305526,58.73138981,60.00091543,62.30168813,63.26170391,66.60328725,71.64457021,77.27864398,82.89671174,87.99534999,92.82663042,96.55923906,98.59225489,99.03078573,98.4880286,96.57297422,93.03902416,89.64865944,86.15456688,80.03379094,73.46054554,68.04215022
219,64.06342129,61.15383318,59.15663769,58.54986698,59.689165,61.45191041,62.47141415,66.3124923,71.7096331,77.46229373,82.92269635,87.92961048,92.68007932,96.26125791,98.11871831,98.69289382,97.86308736,95.41561748,91.39443655,87.69687901,84.37976741,78.8551449,73.09227568,67.94943662
220,63.81709806,60.6401159,58.52160253,57.17819615,56.98606842,57.21251913,57.54346776,61.89967349,67.61278003,73.61963794,79.2649757,84.36471657,88.55496056,91.94088338,94.23074161,95.56101865,95.2128895,93.19372403,89.39491669,86.20082961,83.06067248,77.85428291,72.36420653,67.38827047
221,63.366221,60.25925789,57.9675125,56.13289149,55.28677891,54.74798326,54.5021514,58.43387053,64.20463815,70.17878041,75.93934537,81.55096981,86.4603281,90.2505761,93.06027457,94.77853168,95.12562548,93.84354795,90.48363535,87.48014788,84.02171396,78.05692532,71.73326125,66.15890464
222,61.95300066,59.02497159,57.19741131,56.75151079,57.94480995,60.12314223,61.03345505,64.55087048,69.85266311,76.11883645,82.49573969,88.35913493,93.55451463,97.45117439,99.48840679,100,99.73823058,97.77840109,94.2421791,90.76054622,86.53535013,79.65672415,72.5442213,66.7792879
223,62.79386072,59.97229364,58.23030224,57.70638474,59.0402588,61.46265226,62.42849027,65.58987218,70.51777377,76.35912827,82.61612094,88.68030397,94.2469921,98.12825526,99.75859218,99.40145474,97.55565822,93.0793096,89.27079721,86.52755167,83.10282235,77.09070934,70.78671443,65.78009864
224,61.92725595,58.98657732,57.08403264,56.44462019,57.85375576,60.27740081,61.06033759,64.16556008,69.42673187,75.5153998,81.74795797,87.65543182,92.73021646,95.94093425,97.54362486,97.83562629,96.89504355,94.22966027,90.30730246,87.51157923,83.88982094,77.55349615,71.06564168,65.88234304
225,61.91594746,59.11145144,57.14424308,56.35430386,57.8014155,60.317438,61.2036367,64.07459537,69.05000096,75.27015284,81.29193221,86.64879781,91.93258813,94.90780071,96.41117733,96.92072783,95.98710355,93.08866993,89.21292714,86.34712623,82.77791849,76.74716438,70.39982285,65.10000579
226,61.30068434,58.56090066,56.59605991,55.83934283,57.11894615,59.65242258,60.56175238,63.77516032,68.78333237,74.88857699,80.56835042,85.55446126,89.95851331,92.99996129,94.50435557,94.21136152,92.32444126,89.05777492,84.8556691,81.91665353,78.47920931,73.36661197,68.03025968,63.14287386
227,59.32341814,56.22065539,54.01250411,52.72327122,52.67072802,53.28222432,53.60020215,57.47648957,62.89358559,68.60865455,74.43372157,79.20104339,82.78662023,85.14362428,86.27258973,87.14013335,86.79728578,84.75455463,80.81536995,78.05157885,74.76070197,69.96630143,64.82982332,59.9448357
228,56.10945668,53.19180755,51.16692234,49.82830438,49.34674307,49.47219971,49.48513782,53.22142626,58.88650578,65.35503562,71.72253473,77.23678667,81.29429209,83.80312752,85.38091706,86.55847723,86.10002018,83.13134683,79.27228699,76.97492088,74.4878426,69.46438497,63.65868107,58.89261007
229,55.54618552,53.31985743,52.09007374,51.98376057,53.67295071,56.69152348,57.62961448,60.76092149,65.72263879,71.50793428,77.23458897,82.31648807,86.48930777,89.47033241,91.33574473,92.32804457,91.53820371,89.01802349,85.41135677,83.17745243,79.58578116,73.55387356,67.39032611,62.63151668
230,59.26925188,56.95184836,55.51372843,55.21274835,56.91390201,59.8270168,60.7128071,63.60191397,68.3399366,73.57006163,78.98975018,83.85518834,87.81796418,90.88985918,92.95300003,93.42587892,92.25601083,89.75862894,86.15811201,84.60583634,81.48720806,75.93563672,69.98581314,65.49728116
231,62.34446944,60.17716346,58.75469362,58.37199398,60.05091978,63.11924814,63.70761665,65.28805937,68.34168309,72.88931544,77.48663811,81.30174161,82.90916878,82.8994284,83.05585476,82.8103736,81.02571479,78.70667636,75.73007022,74.55212749,71.78225862,66.66482812,61.10046671,56.60593769
232,53.38852842,51.45152085,50.37612695,50.50904776,52.57751529,55.84062733,56.702048,57.38269649,58.80395616,60.40401185,61.59403781,62.13150563,62.33400866,62.06046023,62.05756073,62.23310812,61.82968238,60.98499044,60.49417082,61.48277581,60.49104695,57.20160332,53.08343336,49.74106763
233,47.54179305,46.20925795,45.58941357,45.89674982,48.08107511,51.86373522,53.55690782,55.58726387,58.48547035,61.57379379,65.01358087,68.66755366,73.19932984,77.37059264,80.50932031,82.01752213,81.1835765,78.20030119,74.42323588,72.64220141,69.95227611,65.71712606,61.22265465,57.33308763
234,54.53792323,52.51851361,51.245599,50.58406443,51.02156149,52.38576996,53.23495326,57.16548338,62.75551722,68.52675396,73.18632105,77.09560865,80.54603263,83.51692712,85.58250018,86.62254589,86.30653918,84.21622671,80.88516369,79.08413343,76.01131008,71.49502776,66.70353543,62.32274845
235,59.02257523,56.55737249,54.78912549,53.59676668,53.07601944,53.13416694,53.07006908,57.18582986,63.2115356,69.37356632,75.34941374,80.76033822,84.84923701,87.17326147,88.69735643,89.66372641,89.57865536,87.62256949,84.32230517,82.57678837,78.59300678,72.53694859,66.2626755,61.40344457
236,57.96523855,55.48538091,54.10857585,54.02451581,56.02199232,60.00930505,60.4486339,62.91301307,67.64814065,73.48397607,79.2364116,84.57369311,89.26844085,92.33863825,94.15381257,94.6828597,93.52391675,91.12659444,87.64362548,85.81482577,81.4398452,74.39288947,67.53250566,62.50399651
237,58.93637881,56.43701308,54.81541318,54.51901654,56.79719155,60.93405818,61.31554747,63.23515319,67.49523813,72.52102692,77.68785202,82.29567338,84.05864461,83.56383749,83.82398735,83.50045063,82.06720654,79.55886108,76.91321216,76.28573263,72.93928321,66.79477773,60.64855576,56.15690938
238,52.99761265,50.88781531,49.74140081,49.69593819,51.94978793,56.34911182,56.77944603,58.73922689,62.78285633,67.48748648,72.15722337,76.50567255,80.81102087,84.24944665,87.16405202,88.82999857,88.47642448,85.82890816,81.53476254,79.09837398,74.40775982,67.48272792,60.77022785,55.78301139
239,52.35692642,49.93838661,48.52752917,48.37448532,50.54249155,54.72547906,55.48898252,57.30826054,61.5137386,66.83369161,72.12903162,77.03143306,81.76311566,85.39685068,87.79197179,89.06433613,88.09194475,84.87164279,80.92698706,78.93497461,74.30972719,67.55185118,60.95231982,55.95549209
240,52.43321279,49.94450406,48.48850059,48.17815911,50.31636927,54.17345518,54.86748864,56.72824686,60.78593742,65.65398458,70.56072008,75.17966887,80.12965275,84.10049244,86.93803581,88.33911204,87.38588146,83.99302362,79.30046227,76.80752432,72.7998267,67.86484985,62.53211487,57.92549647
241,54.26338989,51.57345263,49.67587904,48.6041448,48.6960995,49.38695805,49.91473045,52.95816398,57.61592705,62.66493003,67.63450158,72.30763305,76.14578158,79.12100793,81.29100281,82.12243563,81.515579,78.42282881,74.58355211,72.67330156,69.20611671,64.68877245,59.70175847,55.42237408
242,52.15756003,49.78544174,48.1079677,47.08191882,46.94442543,47.32572527,47.63958874,50.71580191,55.25523017,60.3303282,65.47308722,70.29029333,74.62967669,77.96188094,79.91784394,80.83506012,80.72701171,78.62100268,75.89658789,74.83111335,71.05977463,65.31241417,59.24817187,54.80384537
243,51.69521909,49.78056342,48.91049046,49.16277262,51.58454428,56.00493579,56.93167321,58.74354977,63.24124643,68.53536406,73.28859338,76.68992061,79.4335638,81.55939469,83.1421995,84.66802263,84.35078017,81.58460987,78.32176111,77.14994419,73.14322397,67.03375775,60.90207125,56.57903163
244,53.6419242,51.7516131,50.52664997,50.46454845,52.67082398,57.04731003,57.87851157,59.08385824,62.11292726,65.92745426,69.62956413,72.68860315,76.03081377,78.79269458,80.73308779,82.05133706,81.60625963,79.38769228,76.498902,75.70147171,72.30036321,66.37950472,60.20636853,55.68025054
245,52.66790647,50.49680488,49.34115014,49.25527527,51.59538445,55.84278967,56.62451749,58.36244436,62.15179898,66.70982451,71.16317526,75.4751138,79.54557151,82.86415915,85.11018059,86.10543432,85.53466309,83.04612613,79.61319396,78.27795698,74.20582835,68.09953452,61.60967272,56.87721815
246,53.56080537,51.30733696,50.02214181,49.95269786,52.03300711,56.53947237,57.43667793,59.63678273,63.88603403,68.73123373,73.32202135,77.59513596,81.54505669,84.69744388,86.53401229,87.32488173,86.54571425,83.81057659,80.67421767,79.27727414,75.39587802,69.5133017,63.42058574,58.79212767
247,55.5410753,53.26511247,52.18765347,52.22573169,54.32466864,58.80162778,59.6277493,61.85165746,66.51994085,71.44326736,75.95670437,79.93876043,83.46807443,85.93511314,87.08607228,87.27756022,86.28629805,83.23704496,79.68666582,78.10649521,74.51446729,69.9869049,65.15221074,60.79588281
248,57.57030818,55.21914857,53.48011034,52.56096328,52.4599753,53.18316351,53.59331734,57.49818181,63.53860559,69.35901094,74.18068743,78.04580828,79.64624636,80.27138903,81.18187784,81.77956493,81.73679838,80.13434399,77.2089201,75.99949521,72.83613807,68.57638082,63.97319974,59.74873257
249,56.56702509,54.12939549,52.488629,51.34781913,50.94621603,51.18098386,51.23551774,54.74079538,60.43356664,66.37729382,72.16141801,77.38619973,81.49602205,84.90178475,87.02683674,87.75973055,87.38175777,85.11017788,81.66493454,79.81785998,76.29002653,71.75399616,66.62130777,61.97152467
250,58.42989934,55.75092252,54.02959416,53.14762147,53.23952772,53.74630442,53.3068795,56.75010363,63.33712103,70.55934633,77.07729894,82.31744179,85.96555556,88.3149264,89.47181995,90.08668942,89.92614643,87.7987553,84.72026176,83.24666463,78.86621617,72.62380226,66.28656304,61.38662119
251,58.06478694,55.81189891,54.46442449,54.25993759,56.42550216,60.66270009,61.67012522,63.7403137,68.45694244,73.84742121,79.03715692,83.82269177,88.21224401,90.96489469,92.21626861,92.56091945,91.69777274,89.08967695,85.95255559,84.39096122,79.54012745,72.85858296,66.62051838,61.86989746
252,58.66720379,56.25802298,54.59576576,54.19923955,55.94725822,59.94341394,60.90223243,61.65695039,64.44346434,67.98958465,70.96391636,73.35532618,75.68188555,77.2183187,78.13912374,78.48218223,77.66384512,75.78077657,73.87112933,73.25068657,69.58618798,64.13052087,58.7140444,54.88954024
253,52.20975035,50.49840684,49.70794131,49.98003497,52.68993301,57.46769901,58.58780293,60.20759222,63.99482981,68.37265576,73.28029222,77.4517489,80.01565021,81.27341957,82.26427278,82.02092829,79.69232751,76.3324509,74.15475037,73.2560371,69.80498833,64.43508533,58.92180033,54.67963531
254,51.86376354,50.06250633,49.11469789,49.2709238,51.77647867,56.30928361,57.64252602,58.74834822,61.736434,65.11462656,68.67207216,71.77304868,74.37539935,76.09434208,77.21717723,76.77162027,74.35649617,71.10854885,68.43995924,67.25711342,64.13427124,60.13471857,55.53247495,51.65265394
255,48.81698465,46.77688464,45.41257908,44.65100963,44.79758935,45.84764609,46.35807975,49.01875126,52.92671166,56.76905377,60.12589046,63.25572292,66.1938245,68.33887148,70.12900022,71.24791809,70.86641549,68.50289019,65.02625578,63.34484904,59.87103766,55.61761807,51.23474049,47.46790702
256,44.53591574,42.36285634,41.00384607,40.16417112,40.10594111,40.60742395,40.76534005,43.56963498,47.57539467,51.41786027,55.35075961,59.26377015,63.03389618,66.40858083,69.21029215,71.08908657,71.33916215,69.53840158,66.82872557,65.74562575,62.36720033,57.24618887,52.21828611,48.02753747
257,45.08745868,43.26476746,42.47298384,42.68109808,45.14174101,49.46864217,50.52019682,51.88160196,55.03141943,58.8469894,62.5781436,66.26541194,69.94091632,72.93651539,75.30071655,76.83226546,76.36859714,73.75068083,70.97630629,69.93043198,66.14085094,60.37121866,54.68207128,50.52565726
258,47.81667992,46.20205693,45.34620278,45.69394457,48.21705721,52.86493358,54.21906083,55.70875032,59.07661354,62.94258893,66.95295356,70.80912194,74.66653178,77.29546514,79.4712258,80.68281615,80.25382872,77.96715296,75.63424977,75.06533716,71.45306802,65.54666419,59.73054275,55.4596383
259,52.64833955,50.737428,49.78204827,49.86897555,52.31798163,57.06146296,58.36635247,59.58978707,62.9340025,66.78742878,70.68471972,73.99063346,77.55489347,80.29884852,82.27249752,83.70894972,82.98129765,80.09854163,77.31702166,76.02218003,72.12098969,66.36187321,60.44630082,56.0651092
260,53.26202846,51.31780608,50.26297531,50.27329935,52.48660657,57.06589514,58.01632321,59.60426294,63.71628148,68.54467859,73.1233542,77.34945064,81.39687785,84.27242452,86.26614133,87.26143642,86.00173194,82.94284889,79.81213798,78.19173346,73.83783751,67.86573014,61.94026264,57.32400544
261,54.26871396,52.05995089,50.89003567,50.69630768,52.76112474,57.1761868,58.01855549,59.78717909,64.1389071,69.06632268,73.63620054,77.78388449,81.99996231,85.07005256,87.19239745,87.9332748,86.41579963,82.50042034,78.52480695,75.98497188,71.80990323,66.8869492,61.63740122,56.86857733
262,53.2732771,50.75581911,49.06244245,48.09463787,48.29982895,49.44781881,50.14831207,53.12644055,57.66117499,62.36694272,66.42504945,69.33366955,71.64174399,73.99430121,75.97753174,76.90167395,76.3051789,73.71969123,70.82047081,68.98379566,65.5107157,61.41032429,57.0039781,52.9622491
263,49.88071681,47.5607662,45.91858238,44.95429516,44.64907985,45.0963646,45.36187465,48.56101982,53.79350874,59.04005891,64.19324096,68.86473914,71.89108479,73.53420454,74.22780758,74.09625467,73.16546392,70.90764163,69.62653223,68.42489837,64.86716505,59.78260373,54.49801748,50.50122175
264,47.85826109,46.23293726,45.46422798,45.97098099,48.59823395,53.2259733,54.61131496,55.68109889,59.37729898,63.97535746,68.76778097,73.57049615,78.19250073,81.68696612,84.16094961,85.23035628,84.18601652,81.25937659,78.37439524,76.3163864,71.52120743,65.09895156,58.86397347,54.16440541
265,50.86236801,48.90646918,47.7724695,47.74740946,49.97969438,54.50869614,55.54759228,56.92398404,61.14642135,66.12712648,71.10729976,75.70724117,79.91005969,82.93340584,85.17090887,86.08838505,84.7120627,81.24069427,78.08433218,76.08051554,71.2060777,64.94860469,58.81294033,54.04789902
266,50.72331454,48.31780102,46.92852685,46.75278081,48.9466075,53.17441047,54.19368696,55.43638832,59.34436914,63.95161068,68.4530221,72.79105592,76.90846591,79.92472052,82.16106667,83.17526624,81.99151289,78.11834066,74.47562584,71.68985751,66.76163208,60.67796023,54.37736467,49.64485683
267,46.66516337,44.63993627,43.57447739,43.77593424,45.97624939,50.68095322,51.90112942,52.88748289,56.52583899,61.12651126,65.96726603,70.45727613,74.62581356,77.55187968,79.66572269,80.48784524,79.15270353,75.82308705,73.89395392,72.14712335,67.87116116,62.14367212,56.59148047,52.23882694
268,49.1638766,47.24829344,46.085868,46.00152382,48.2084843,52.79425489,53.95958756,55.20241212,59.11899575,63.86151365,68.5241097,72.66106235,76.22309503,78.11625439,78.60914956,77.94030485,75.78507796,72.32975594,69.55360541,67.32891387,63.90487946,59.8920226,55.29371683,51.21435857
269,48.10954874,45.84043962,44.2371621,43.44455539,43.72297949,44.8184369,45.58976725,48.29852418,52.87037699,58.00864198,63.04563425,67.5856472,71.07314014,73.26965008,74.64857072,74.47520722,72.70640505,69.59435679,67.01244783,64.71070165,61.11202494,56.98542336,52.67784078,48.83996075
270,45.95155969,43.99715353,42.65617435,41.81759361,41.92278406,42.54744055,43.16100268,45.42400631,49.35545237,53.23397812,57.2204739,61.09783873,64.18390847,66.17890307,67.46206431,67.92840575,67.63353508,66.0703315,65.28127633,64.07714024,60.76138851,56.40327088,51.33135721,47.41809632
271,44.82187586,43.22704271,42.63248053,43.0882288,45.6875063,50.4344822,52.15349773,52.68587741,55.05111132,57.96722227,61.22526554,64.42560666,67.50303749,69.88447855,71.43828771,72.53718608,71.88271704,69.7693813,68.71491635,67.60891141,63.90115503,58.58722841,53.16671772,49.01546105
272,46.36657888,44.67967434,43.84052397,44.01349364,46.41299744,51.09389259,52.50315664,53.57307561,57.22187665,61.60000904,66.18789892,70.35019511,73.60530342,76.1824801,78.09971194,79.20747689,78.52222586,75.70045919,73.64482406,71.7912972,67.34728548,61.30635343,55.41749582,50.96636937
273,47.98079176,45.93924509,44.83343504,44.88355843,47.25487806,51.89545259,53.12201641,54.24066339,58.00631966,62.89905697,67.64729617,72.01694337,76.10061036,79.22991545,81.71741914,82.84370468,81.64538322,78.35530698,75.89263699,73.01064725,68.24025497,61.94212683,55.78260802,51.08121373
274,47.99703729,45.96330127,44.66794409,44.61509215,46.79349256,51.25596186,52.43932566,53.13928396,56.04803468,59.54796157,62.63080315,65.68221979,69.09608411,72.28742954,74.57492171,75.65168835,74.51262997,71.40531741,69.72738021,67.91577586,63.92338804,58.45503181,53.03808661,48.83133185
275,45.90266167,43.79076718,42.50816742,42.52645254,44.49366267,48.57389631,49.49608242,49.96044211,52.04471969,54.21158839,56.38721381,58.88045245,61.75967759,64.04190736,65.92274018,66.82396278,65.87110794,62.51543517,60.32567993,58.4021365,55.07843241,51.29590015,47.06527975,43.52966318
276,40.94331495,39.18881305,38.25006584,37.82210268,38.28102665,39.60709729,40.56853395,42.55583769,45.38612711,47.92496479,49.9054532,51.89614003,54.25311831,56.75439263,59.07419042,60.49395962,60.23667284,57.84082054,56.80396486,55.28893667,52.6369112,49.32161602,45.71457696,42.58265474
277,40.21726742,38.55982633,37.50510537,37.02575334,37.24959885,37.98137763,38.45410013,40.45422269,43.47364289,46.15064746,48.65210721,51.52793128,54.47354676,57.13040718,59.54963937,61.16760095,61.52168596,59.74670093,59.62597235,58.31779609,55.39837943,50.92457622,46.39564318,42.90899626
278,40.81940014,39.55157009,39.09416609,39.64070501,42.2176436,46.81121045,48.49510869,48.85371145,50.78237278,52.92958051,55.14954164,57.47651553,60.16836636,62.42006688,64.53528204,65.89861629,65.55401962,63.44709852,63.06705097,61.65306993,57.81233126,52.70663658,47.51982718,43.82621153
279,41.40514938,39.93133592,39.26768127,39.65256416,42.14076522,46.86157805,48.45230462,48.74377691,51.1878452,54.08292905,57.09546039,60.26469508,63.92131659,67.25784354,69.94108097,71.70823163,71.36615512,68.55614683,67.2327305,65.2586861,61.12565797,55.45260713,49.84838624,45.82022743
280,43.22293055,41.58512255,40.76060539,41.06817473,43.47030108,48.13509941,49.54464315,50.30268873,53.26971407,57.1390921,60.99172601,64.88895173,68.83725379,71.7506165,73.6904991,74.642828,73.53417002,70.81787455,69.98625378,67.80249138,63.82972281,58.36559649,52.75820276,48.64151949
281,45.84870007,44.07181022,43.02455861,43.22290869,45.72205083,50.49833699,52.05444815,52.53126088,55.59026279,59.48317295,63.25543324,66.58682274,69.41969628,71.41208788,72.94298539,73.55610629,72.41141064,69.8093098,69.47201709,67.51805131,63.78135772,58.69485097,53.59979782,49.45958116
282,46.67765168,44.96396564,44.06001001,44.17866371,46.43293764,51.12848059,53.01198185,53.45437311,55.86693393,58.95081535,62.28015272,65.34057748,67.80308798,69.23335779,69.95619435,69.84277379,68.27708533,65.43113827,64.28213222,62.32630973,59.2179467,55.56127711,51.24467335,47.55526029
283,44.8367998,42.88783314,41.59448322,41.13437504,41.53084016,42.79915215,43.69747794,45.71519239,49.27290919,52.80051519,55.97858331,59.20906654,62.4605378,65.25149882,67.34178213,68.34433521,67.5061112,64.56170647,62.81491892,60.38401025,57.02936388,53.26887827,49.36640417,45.95148005
284,43.40340037,41.5233407,40.31725876,39.64286678,39.6828729,40.39538254,40.98362706,43.11916844,47.18582617,51.62246643,56.46527907,61.58655025,66.48799176,70.64147598,73.54297057,74.9397788,74.44225907,71.67078233,70.64492106,68.07837942,64.48441491,60.03433225,55.24485789,51.29008845
285,48.75938891,46.99796449,46.0037023,46.0924448,48.39568604,52.20135901,53.83995379,55.21729743,59.38081281,64.26790747,68.94999041,73.60546366,78.35250467,81.89208574,84.24734034,84.93762045,83.60457603,79.94058406,78.26789699,75.10093359,70.13290055,63.72157783,57.46321552,52.78236238
